uniprotIdA,uniprotIdB,entrezGeneIdA,entrezGeneIdB,ensemblIdA,ensemblIdB,hgncSymbolA,hgncSymbolB,detectionMethod,interactionType,pubmedId,author,reliabilityScore
Q13573,Q14008,22938,9793,ENSG00000100603,ENSG00000175216,SNW1,CKAP5,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q9UKK3,22938,143,ENSG00000100603,ENSG00000102699,SNW1,PARP4,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
O76094,Q13573,6731,22938,ENSG00000174780,ENSG00000100603,SRP72,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q9UBD5,22938,23595,ENSG00000100603,ENSG00000135336,SNW1,ORC3,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q8WUA4,22938,2976,ENSG00000100603,ENSG00000115207,SNW1,GTF3C2,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q9NQW6,22938,54443,ENSG00000100603,ENSG00000011426,SNW1,ANLN,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q9H307,22938,5411,ENSG00000100603,ENSG00000100941,SNW1,PNN,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q15291,22938,5929,ENSG00000100603,ENSG00000117222,SNW1,RBBP5,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q9UNF1,22938,10916,ENSG00000100603,ENSG00000102316,SNW1,MAGED2,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13418,Q13573,3611,22938,ENSG00000166333,ENSG00000100603,ILK,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q9NUU7,22938,55308,ENSG00000100603,ENSG00000168872,SNW1,,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P35268,Q13573,6146,22938,ENSG00000116251,ENSG00000100603,RPL22,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q92769,22938,3066,ENSG00000100603,ENSG00000196591,SNW1,HDAC2,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q9NPF5,22938,55929,ENSG00000100603,ENSG00000178028,SNW1,DMAP1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P39019,Q13573,6223,22938,ENSG00000105372,ENSG00000100603,RPS19,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q9UNS2,22938,8533,ENSG00000100603,ENSG00000141030,SNW1,COPS3,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
O43390,Q13573,10236,22938,ENSG00000125944,ENSG00000100603,HNRNPR,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q12873,Q13573,1107,22938,ENSG00000170004,ENSG00000100603,CHD3,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q7L014,22938,9879,ENSG00000100603,ENSG00000145833,SNW1,DDX46,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q9UKM9,22938,22913,ENSG00000100603,ENSG00000125970,SNW1,RALY,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q8NI27,22938,57187,ENSG00000100603,ENSG00000125676,SNW1,THOC2,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P48444,Q13573,372,22938,ENSG00000095139,ENSG00000100603,ARCN1,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P46734,Q13573,5606,22938,ENSG00000034152,ENSG00000100603,MAP2K3,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P36578,Q13573,6124,22938,ENSG00000174444,ENSG00000100603,RPL4,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P62495,Q13573,2107,22938,ENSG00000120705,ENSG00000100603,ETF1,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P62263,Q13573,6208,22938,ENSG00000164587,ENSG00000100603,RPS14,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q15393,22938,23450,ENSG00000100603,ENSG00000189091,SNW1,SF3B3,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q13813,22938,6709,ENSG00000100603,ENSG00000197694,SNW1,SPTAN1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q9UBP9,22938,51454,ENSG00000100603,ENSG00000144366,SNW1,GULP1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P41091,Q13573,1968,22938,ENSG00000130741,ENSG00000100603,EIF2S3,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q96A65,22938,60412,ENSG00000100603,ENSG00000131558,SNW1,EXOC4,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P49792,Q13573,5903,22938,ENSG00000153201,ENSG00000100603,RANBP2,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P43246,Q13573,4436,22938,ENSG00000095002,ENSG00000100603,MSH2,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P11021,Q13573,3309,22938,ENSG00000044574,ENSG00000100603,HSPA5,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P10588,Q13573,2063,22938,ENSG00000160113,ENSG00000100603,NR2F6,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q9H2P0,22938,23394,ENSG00000100603,ENSG00000101126,SNW1,ADNP,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
O14777,Q13573,10403,22938,ENSG00000080986,ENSG00000100603,NDC80,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q13727,22938,,ENSG00000100603,,SNW1,,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q15149,22938,5339,ENSG00000100603,ENSG00000178209,SNW1,PLEC,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
O14965,Q13573,6790,22938,ENSG00000087586,ENSG00000100603,AURKA,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P78347,Q13573,2969,22938,ENSG00000263001,ENSG00000100603,GTF2I,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P49368,Q13573,7203,22938,ENSG00000163468,ENSG00000100603,CCT3,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q8WWH5,22938,142940,ENSG00000100603,ENSG00000165832,SNW1,TRUB1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
O95149,Q13573,10073,22938,ENSG00000169371,ENSG00000100603,SNUPN,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q7L1Q6,22938,9689,ENSG00000100603,ENSG00000082153,SNW1,,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q9UJV9,22938,51428,ENSG00000100603,ENSG00000183258,SNW1,DDX41,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
O75694,Q13573,9631,22938,ENSG00000113569,ENSG00000100603,NUP155,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q16181,22938,989,ENSG00000100603,ENSG00000122545,SNW1,SEPTIN7,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q12792,Q13573,5756,22938,ENSG00000151239,ENSG00000100603,TWF1,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q15021,22938,9918,ENSG00000100603,ENSG00000010292,SNW1,NCAPD2,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q7Z7E8,22938,55585,ENSG00000100603,ENSG00000160714,SNW1,UBE2Q1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P84085,Q13573,381,22938,ENSG00000004059,ENSG00000100603,ARF5,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q9BV38,22938,57418,ENSG00000100603,ENSG00000065268,SNW1,,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13042,Q13573,8881,22938,ENSG00000130177,ENSG00000100603,CDC16,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P52597,Q13573,3185,22938,ENSG00000169813,ENSG00000100603,HNRNPF,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q9HCK8,22938,57680,ENSG00000100603,ENSG00000100888,SNW1,CHD8,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q9H3U1,22938,55898,ENSG00000100603,ENSG00000140553,SNW1,UNC45A,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q6PEY2,22938,112714,ENSG00000100603,ENSG00000152086,SNW1,,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P09132,Q13573,6728,22938,ENSG00000153037,ENSG00000100603,SRP19,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q01082,Q13573,6711,22938,ENSG00000115306,ENSG00000100603,SPTBN1,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13492,Q13573,8301,22938,ENSG00000073921,ENSG00000100603,PICALM,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q01130,Q13573,6427,22938,ENSG00000161547,ENSG00000100603,SRSF2,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P62191,Q13573,5700,22938,ENSG00000100764,ENSG00000100603,PSMC1,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
O00203,Q13573,8546,22938,ENSG00000132842,ENSG00000100603,AP3B1,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P20073,Q13573,310,22938,ENSG00000138279,ENSG00000100603,ANXA7,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q13616,22938,8454,ENSG00000100603,ENSG00000055130,SNW1,CUL1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q9NVD7,22938,55742,ENSG00000100603,ENSG00000197702,SNW1,PARVA,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P57678,Q13573,50628,22938,ENSG00000179409,ENSG00000100603,GEMIN4,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q14978,22938,9221,ENSG00000100603,ENSG00000166197,SNW1,NOLC1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q9Y265,22938,8607,ENSG00000100603,ENSG00000175792,SNW1,RUVBL1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P62424,Q13573,6130,22938,ENSG00000148303,ENSG00000100603,RPL7A,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P38159,Q13573,27316,22938,ENSG00000147274,ENSG00000100603,RBMX,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q92888,22938,9138,ENSG00000100603,ENSG00000076928,SNW1,ARHGEF1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q8IUH3,22938,129831,ENSG00000100603,ENSG00000155636,SNW1,RBM45,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q9NRL2,22938,11177,ENSG00000100603,ENSG00000198604,SNW1,BAZ1A,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13200,Q13573,5708,22938,ENSG00000175166,ENSG00000100603,PSMD2,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q14974,22938,3837,ENSG00000100603,ENSG00000108424,SNW1,KPNB1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q96BN8,22938,90268,ENSG00000100603,ENSG00000154124,SNW1,OTULIN,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P50990,Q13573,10694,22938,ENSG00000156261,ENSG00000100603,CCT8,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q9NUQ8,22938,55324,ENSG00000100603,ENSG00000161204,SNW1,ABCF3,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q9UMS4,22938,27339,ENSG00000100603,ENSG00000110107,SNW1,PRPF19,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q00341,Q13573,3069,22938,ENSG00000115677,ENSG00000100603,HDLBP,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P53621,Q13573,1314,22938,ENSG00000122218,ENSG00000100603,COPA,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
O43242,Q13573,5709,22938,ENSG00000108344,ENSG00000100603,PSMD3,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
O75376,Q13573,9611,22938,ENSG00000141027,ENSG00000100603,NCOR1,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q01813,Q13573,5214,22938,ENSG00000067057,ENSG00000100603,PFKP,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P46060,Q13573,5905,22938,ENSG00000100401,ENSG00000100603,RANGAP1,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q9Y5K5,22938,51377,ENSG00000100603,ENSG00000116750,SNW1,UCHL5,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
O75821,Q13573,8666,22938,ENSG00000130811,ENSG00000100603,EIF3G,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q14203,22938,1639,ENSG00000100603,ENSG00000204843,SNW1,DCTN1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P61163,Q13573,10121,22938,ENSG00000138107,ENSG00000100603,ACTR1A,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q14966,22938,27332,ENSG00000100603,ENSG00000075292,SNW1,ZNF638,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13123,Q13573,3550,22938,ENSG00000113141,ENSG00000100603,IK,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P62269,Q13573,6222,22938,ENSG00000096150,ENSG00000100603,RPS18,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
O75676,Q13573,8986,22938,ENSG00000162302,ENSG00000100603,RPS6KA4,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P42166,Q13573,7112,22938,ENSG00000120802,ENSG00000100603,TMPO,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q15459,22938,10291,ENSG00000100603,ENSG00000099995,SNW1,SF3A1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P31689,Q13573,3301,22938,ENSG00000086061,ENSG00000100603,DNAJA1,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
O00571,Q13573,1654,22938,ENSG00000215301,ENSG00000100603,DDX3X,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q6UN15,22938,81608,ENSG00000100603,ENSG00000145216,SNW1,FIP1L1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q9NRZ9,22938,3070,ENSG00000100603,ENSG00000119969,SNW1,HELLS,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P49959,Q13573,4361,22938,ENSG00000020922,ENSG00000100603,MRE11,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q5RKV6,22938,118460,ENSG00000100603,ENSG00000223496,SNW1,EXOSC6,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q9NS91,22938,56852,ENSG00000100603,ENSG00000070950,SNW1,RAD18,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q96EK5,22938,26128,ENSG00000100603,ENSG00000198954,SNW1,KIFBP,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
O60306,Q13573,9716,22938,ENSG00000021776,ENSG00000100603,AQR,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
O95639,Q13573,10898,22938,ENSG00000160917,ENSG00000100603,CPSF4,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q5BKZ1,22938,284695,ENSG00000100603,ENSG00000162664,SNW1,ZNF326,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P14625,Q13573,7184,22938,ENSG00000166598,ENSG00000100603,HSP90B1,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q15437,22938,10483,ENSG00000100603,ENSG00000101310,SNW1,SEC23B,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P60228,Q13573,3646,22938,ENSG00000104408,ENSG00000100603,EIF3E,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q12996,Q13573,1479,22938,ENSG00000176102,ENSG00000100603,CSTF3,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
O43683,Q13573,699,22938,ENSG00000169679,ENSG00000100603,BUB1,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P98175,Q13573,8241,22938,ENSG00000182872,ENSG00000100603,RBM10,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q9UJX2,22938,8697,ENSG00000100603,ENSG00000094880,SNW1,CDC23,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P62195,Q13573,5705,22938,ENSG00000087191,ENSG00000100603,PSMC5,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
O43143,Q13573,1665,22938,ENSG00000109606,ENSG00000100603,DHX15,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q7Z333,22938,23064,ENSG00000100603,ENSG00000107290,SNW1,SETX,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q9Y5Q9,22938,9330,ENSG00000100603,ENSG00000119041,SNW1,GTF3C3,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q96T37,22938,64783,ENSG00000100603,ENSG00000162775,SNW1,RBM15,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q16514,22938,6883,ENSG00000100603,ENSG00000120656,SNW1,TAF12,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q14562,22938,1659,ENSG00000100603,ENSG00000067596,SNW1,DHX8,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q99986,22938,7443,ENSG00000100603,ENSG00000100749,SNW1,VRK1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q9UBU8,22938,10933,ENSG00000100603,ENSG00000185787,SNW1,MORF4L1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q9BWF3,22938,5936,ENSG00000100603,ENSG00000173933,SNW1,RBM4,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q92608,22938,1794,ENSG00000100603,ENSG00000134516,SNW1,DOCK2,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P35606,Q13573,9276,22938,ENSG00000184432,ENSG00000100603,COPB2,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q13610,22938,11137,ENSG00000100603,ENSG00000136045,SNW1,,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
Q13573,Q96QD9,22938,84248,ENSG00000100603,ENSG00000122068,SNW1,FYTTD1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P15924,Q13573,1832,22938,ENSG00000096696,ENSG00000100603,DSP,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
P61088,Q13573,7334,22938,ENSG00000177889,ENSG00000100603,UBE2N,SNW1,anti bait coimmunoprecipitation,association,20467437,Llères et al. (2010),0.32
